,CODUSU,NRO_HOGAR,IDECIFR_x,IDECIFR_y,GDECIFR_x,GDECIFR_y,PDECIFR_x,PDECIFR_y,IDECCFR_x,IDECCFR_y,GDECCFR_x,GDECCFR_y,PDECCFR_x,PDECCFR_y
3446,TQRMNOPTUHLOLMCDEGIBJ00715986,1,5.0,5.0,,,5.0,5.0,2.0,2.0,,,2.0,2.0
3447,TQRMNOPTUHLOLMCDEGIBJ00715986,1,5.0,5.0,,,5.0,5.0,2.0,2.0,,,2.0,2.0
3448,TQRMNOPTUHLOLMCDEGIBJ00715986,1,5.0,5.0,,,5.0,5.0,2.0,2.0,,,2.0,2.0
3449,TQRMNOPTUHLOLMCDEGIBJ00715986,1,5.0,5.0,,,5.0,5.0,2.0,2.0,,,2.0,2.0
3450,TQRMNOPTUHLOLMCDEGIBJ00715986,1,5.0,5.0,,,5.0,5.0,2.0,2.0,,,2.0,2.0
3451,TQRMNORYPHLOLMCDEGIBJ00794490,2,4.0,4.0,,,4.0,4.0,3.0,3.0,,,4.0,4.0
3452,TQRMNORYPHLOLMCDEGIBJ00794490,2,4.0,4.0,,,4.0,4.0,3.0,3.0,,,4.0,4.0
3453,TQRMNORYPHLOLMCDEGIBJ00794490,2,4.0,4.0,,,4.0,4.0,3.0,3.0,,,4.0,4.0
3454,TQRMNORTXHMKKSCDEGIBJ00799535,1,5.0,5.0,,,5.0,5.0,6.0,6.0,,,6.0,6.0
3455,TQRMNORTXHMKKSCDEGIBJ00799535,1,5.0,5.0,,,5.0,5.0,6.0,6.0,,,6.0,6.0
3456,TQRMNOPXSHJLLMCDEGIBJ00794147,1,1.0,1.0,,,1.0,1.0,2.0,2.0,,,2.0,2.0
3457,TQRMNOPXSHJLLMCDEGIBJ00794147,1,1.0,1.0,,,1.0,1.0,2.0,2.0,,,2.0,2.0
3458,TQSMNORWSHMOKUCDEFOCD00799077,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3459,TQSMNORWSHMOKUCDEFOCD00799077,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3460,TQSMNORWSHMOKUCDEFOCD00799077,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3461,TQSMNORWSHMOKUCDEFOCD00799077,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3462,TQSMNORWSHMOKUCDEFOCD00799077,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3463,TQRMNOPUUHMOLLCDEHNHB00801109,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
3464,TQRMNOPUUHMOLLCDEHNHB00801109,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
3465,TQRMNOPUUHMOLLCDEHNHB00801109,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
3466,TQRMNOPUUHMOLLCDEHNHB00801109,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
3467,TQRMNOQPXHJMKTCDEHNHB00793635,1,6.0,6.0,6.0,6.0,,,7.0,7.0,7.0,7.0,,
3468,TQRMNOQPXHJMKTCDEHNHB00793635,1,6.0,6.0,6.0,6.0,,,7.0,7.0,7.0,7.0,,
3469,TQRMNOPPRHLNKTCDEIIAD00797052,1,,,3.0,3.0,,,,,7.0,7.0,,
3470,TQRMNORPYHKKLLCDEIIAD00785337,1,,,8.0,8.0,,,,,6.0,6.0,,
3471,TQRMNORPYHKKLLCDEIIAD00785337,1,,,8.0,8.0,,,,,6.0,6.0,,
3472,TQRMNORPYHKKLLCDEIIAD00785337,1,,,8.0,8.0,,,,,6.0,6.0,,
3473,TQRMNORPYHKKLLCDEIIAD00785337,1,,,8.0,8.0,,,,,6.0,6.0,,
3474,TQRMNOPRSHKLLPCDEIIAD00779895,2,,,2.0,2.0,,,,,7.0,7.0,,
3475,TQRMNOPQTHLNKRCDEIOAH00720070,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3476,TQRMNOPQTHLNKRCDEIOAH00720070,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3477,TQRMNOPQTHLNKRCDEIOAH00720070,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3478,TQRMNOPQTHLNKRCDEIOAH00720070,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3479,TQRMNORVRHLOKTCDEGJBF00716225,1,8.0,8.0,7.0,7.0,,,10.0,10.0,10.0,10.0,,
3480,TQRMNORXVHLMLLCDEGJBF00716234,2,7.0,7.0,6.0,6.0,,,8.0,8.0,7.0,7.0,,
3481,TQRMNORXVHLMLLCDEGJBF00716234,2,7.0,7.0,6.0,6.0,,,8.0,8.0,7.0,7.0,,
3482,TQRMNOQTTHMNKTCDEOJAH00803189,1,1.0,1.0,,,1.0,1.0,4.0,4.0,,,4.0,4.0
3483,TQRMNORRYHLLKRCDEOJAH00720365,1,9.0,9.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0
3484,TQRMNORRYHLLKRCDEOJAH00720365,1,9.0,9.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0
3485,TQRMNORUPHKNKRCDEFLID00776251,1,7.0,7.0,6.0,6.0,,,4.0,4.0,4.0,4.0,,
3486,TQRMNORUPHKNKRCDEFLID00776251,1,7.0,7.0,6.0,6.0,,,4.0,4.0,4.0,4.0,,
3487,TQRMNORUPHKNKRCDEFLID00776251,1,7.0,7.0,6.0,6.0,,,4.0,4.0,4.0,4.0,,
3488,TQRMNORUPHKNKRCDEFLID00776251,1,7.0,7.0,6.0,6.0,,,4.0,4.0,4.0,4.0,,
3489,TQRMNORUTHJOKQCDEFLID00797886,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3490,TQRMNORUTHJOKQCDEFLID00797886,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3491,TQRMNORUTHJOKQCDEFLID00797886,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3492,TQRMNORUTHJOKQCDEFLID00797886,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3493,TQRMNORUTHJOKQCDEFLID00797886,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3494,TQRMNORUTHJOKQCDEFLID00797886,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3495,TQRMNOPRTHKMLMCDEHMHF00779030,1,9.0,9.0,,,9.0,9.0,5.0,5.0,,,5.0,5.0
3496,TQRMNOPRTHKMLMCDEHMHF00779030,1,9.0,9.0,,,9.0,9.0,5.0,5.0,,,5.0,5.0
3497,TQRMNOPRTHKMLMCDEHMHF00779030,1,9.0,9.0,,,9.0,9.0,5.0,5.0,,,5.0,5.0
3498,TQRMNOPRTHKMLMCDEHMHF00779030,1,9.0,9.0,,,9.0,9.0,5.0,5.0,,,5.0,5.0
3499,TQRMNOPRTHKMLMCDEHMHF00779030,1,9.0,9.0,,,9.0,9.0,5.0,5.0,,,5.0,5.0
3500,TQRMNOPTQHKMLMCDEHMHF00779028,1,9.0,9.0,,,9.0,9.0,8.0,8.0,,,8.0,8.0
3501,TQRMNOPTQHKMLMCDEHMHF00779028,1,9.0,9.0,,,9.0,9.0,8.0,8.0,,,8.0,8.0
3502,TQRMNOPTQHKMLMCDEHMHF00779028,1,9.0,9.0,,,9.0,9.0,8.0,8.0,,,8.0,8.0
3503,TQRMNOPYRHMMKUCDEHMHF00800965,1,6.0,6.0,,,6.0,6.0,5.0,5.0,,,5.0,5.0
3504,TQRMNOPYRHMMKUCDEHMHF00800965,1,6.0,6.0,,,6.0,6.0,5.0,5.0,,,5.0,5.0
3505,TQRMNOPYRHMMKUCDEHMHF00800965,1,6.0,6.0,,,6.0,6.0,5.0,5.0,,,5.0,5.0
3506,TQRMNOQVSHLOKUCDEHMHF00717486,1,2.0,2.0,,,2.0,2.0,2.0,2.0,,,2.0,2.0
3507,TQRMNOQVSHLOKUCDEHMHF00717486,1,2.0,2.0,,,2.0,2.0,2.0,2.0,,,2.0,2.0
3508,TQRMNOQVSHLOKUCDEHMHF00717486,1,2.0,2.0,,,2.0,2.0,2.0,2.0,,,2.0,2.0
3509,TQRMNOQVUHLOKUCDEHMHF00717493,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
3510,TQRMNOQVUHLOKUCDEHMHF00717493,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
3511,TQRMNOQVUHLOKUCDEHMHF00717493,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
3512,TQRMNOQVUHLOKUCDEHMHF00717493,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
3513,TQRMNOQVUHLOKUCDEHMHF00717493,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
3514,TQRMNOSPXHJLKQCDEHJGH00797881,1,2.0,2.0,2.0,2.0,,,3.0,3.0,3.0,3.0,,
3515,TQRMNOSPXHJLKQCDEHJGH00797881,1,2.0,2.0,2.0,2.0,,,3.0,3.0,3.0,3.0,,
3516,TQRMNORSYHKLKSCDEHJGH00778582,1,9.0,9.0,9.0,9.0,,,5.0,5.0,5.0,5.0,,
3517,TQRMNORSYHKLKSCDEHJGH00778582,1,9.0,9.0,9.0,9.0,,,5.0,5.0,5.0,5.0,,
3518,TQRMNORSYHKLKSCDEHJGH00778582,1,9.0,9.0,9.0,9.0,,,5.0,5.0,5.0,5.0,,
3519,TQRMNORSYHKLKSCDEHJGH00778582,1,9.0,9.0,9.0,9.0,,,5.0,5.0,5.0,5.0,,
3520,TQRMNORSYHKLKSCDEHJGH00778582,1,9.0,9.0,9.0,9.0,,,5.0,5.0,5.0,5.0,,
3521,TQRMNORSYHKLKSCDEHJGH00778582,1,9.0,9.0,9.0,9.0,,,5.0,5.0,5.0,5.0,,
3522,TQRMNOSQPHLLKTCDEHJGH00797949,1,3.0,3.0,3.0,3.0,,,7.0,7.0,7.0,7.0,,
3523,TQRMNOPWTHMLKUCDEHJGH00800697,1,6.0,6.0,5.0,5.0,,,9.0,9.0,9.0,9.0,,
3524,TQRMNORSQHMLKUCDEHJGH00800698,1,7.0,7.0,7.0,7.0,,,6.0,6.0,6.0,6.0,,
3525,TQRMNORSQHMLKUCDEHJGH00800698,1,7.0,7.0,7.0,7.0,,,6.0,6.0,6.0,6.0,,
3526,TQRMNORSQHMLKUCDEHJGH00800698,1,7.0,7.0,7.0,7.0,,,6.0,6.0,6.0,6.0,,
3527,TQRMNORSRHMKLMCDEHJGH00800699,1,1.0,1.0,1.0,1.0,,,4.0,4.0,4.0,4.0,,
3528,TQRMNOQWPHKOTMCDEIJAH00780657,1,,,12.0,12.0,,,,,12.0,12.0,,
3529,TQRMNOQWPHKOTMCDEIJAH00780657,1,,,12.0,12.0,,,,,12.0,12.0,,
3530,TQRMNOQWPHKOTMCDEIJAH00780657,1,,,12.0,12.0,,,,,12.0,12.0,,
3531,TQRMNOQQWHJNKPCDEHMHF00796611,1,1.0,1.0,,,1.0,1.0,3.0,3.0,,,3.0,3.0
3532,TQRMNORXTHKOKRCDEHMHF00778963,1,9.0,9.0,,,9.0,9.0,8.0,8.0,,,8.0,8.0
3533,TQRMNORXTHKOKRCDEHMHF00778963,1,9.0,9.0,,,9.0,9.0,8.0,8.0,,,8.0,8.0
3534,TQRMNORXTHKOKRCDEHMHF00778963,1,9.0,9.0,,,9.0,9.0,8.0,8.0,,,8.0,8.0
3535,TQRMNOQVWHKLKSCDEHMHF00779044,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3536,TQRMNOQVWHKLKSCDEHMHF00779044,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3537,TQRMNOQVWHKLKSCDEHMHF00779044,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3538,TQRMNOQVWHKLKSCDEHMHF00779044,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3539,TQRMNOQVWHKLKSCDEHMHF00779044,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3540,TQRMNORSWHJLKRCDEHMHF00796805,1,5.0,5.0,,,5.0,5.0,6.0,6.0,,,7.0,7.0
3541,TQRMNORSWHJLKRCDEHMHF00796805,1,5.0,5.0,,,5.0,5.0,6.0,6.0,,,7.0,7.0
3542,TQRMNOQRVHMMKTCDEHMHF00800970,1,3.0,3.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0
3543,TQRMNOQRVHMMKTCDEHMHF00800970,1,3.0,3.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0
3544,TQRMNOQRVHMMKTCDEHMHF00800970,1,3.0,3.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0
3545,TQRMNOQRVHMMKTCDEHMHF00800970,1,3.0,3.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0
3546,TQRMNOQRVHMMKTCDEHMHF00800970,1,3.0,3.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0
3547,TQRMNOQRVHMMKTCDEHMHF00800970,1,3.0,3.0,,,3.0,3.0,1.0,1.0,,,1.0,1.0
3548,TQRMNORWUHJNLPCDEGLDF00797891,1,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0
3549,TQRMNORWUHJNLPCDEGLDF00797891,1,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0
3550,TQRMNORWUHJNLPCDEGLDF00797891,1,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0
3551,TQRMNOPYQHMNLQCDEGLDF00799969,1,3.0,3.0,,,3.0,3.0,4.0,4.0,,,4.0,4.0
3552,TQRMNOPYQHMNLQCDEGLDF00799969,1,3.0,3.0,,,3.0,3.0,4.0,4.0,,,4.0,4.0
3553,TQRMNORSTHMNLQCDEGLDF00799970,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3554,TQRMNORSTHMNLQCDEGLDF00799970,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3555,TQRMNORSTHMNLQCDEGLDF00799970,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3556,TQRMNORSTHMNLQCDEGLDF00799970,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3557,TQRMNORSTHMNLQCDEGLDF00799970,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3558,TQRMNOPVSHJOLQCDEGLDF00797921,1,7.0,7.0,,,8.0,8.0,6.0,6.0,,,7.0,7.0
3559,TQRMNOPVSHJOLQCDEGLDF00797921,1,7.0,7.0,,,8.0,8.0,6.0,6.0,,,7.0,7.0
3560,TQRMNOPVSHJOLQCDEGLDF00797921,1,7.0,7.0,,,8.0,8.0,6.0,6.0,,,7.0,7.0
3561,TQRMNOPWRHJOKMCDEGPDJ00800361,1,5.0,5.0,,,5.0,5.0,6.0,6.0,,,6.0,6.0
3562,TQRMNOPWRHJOKMCDEGPDJ00800361,1,5.0,5.0,,,5.0,5.0,6.0,6.0,,,6.0,6.0
3563,TQRMNOQQUHKOKMCDEGPDJ00778218,2,7.0,7.0,,,7.0,7.0,8.0,8.0,,,8.0,8.0
3564,TQRMNOQQUHKOKMCDEGPDJ00778218,2,7.0,7.0,,,7.0,7.0,8.0,8.0,,,8.0,8.0
3565,TQRMNORVPHKOKMCDEGPDJ00778254,2,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0
3566,TQRMNORVPHKOKMCDEGPDJ00778254,2,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0
3567,TQRMNOPVRHKMLOCDEHPJB00779334,1,6.0,6.0,5.0,5.0,,,5.0,5.0,5.0,5.0,,
3568,TQRMNOPVRHKMLOCDEHPJB00779334,1,6.0,6.0,5.0,5.0,,,5.0,5.0,5.0,5.0,,
3569,TQRMNOPVRHKMLOCDEHPJB00779334,1,6.0,6.0,5.0,5.0,,,5.0,5.0,5.0,5.0,,
3570,TQRMNOPRXHJOLPCDEHPJB00798133,1,6.0,6.0,6.0,6.0,,,5.0,5.0,5.0,5.0,,
3571,TQRMNOPRXHJOLPCDEHPJB00798133,1,6.0,6.0,6.0,6.0,,,5.0,5.0,5.0,5.0,,
3572,TQRMNOPRXHJOLPCDEHPJB00798133,1,6.0,6.0,6.0,6.0,,,5.0,5.0,5.0,5.0,,
3573,TQRMNOUTQHKOLPCDEHPJB00779404,1,3.0,3.0,3.0,3.0,,,4.0,4.0,4.0,4.0,,
3574,TQRMNOUTQHKOLPCDEHPJB00779404,1,3.0,3.0,3.0,3.0,,,4.0,4.0,4.0,4.0,,
3575,TQRMNOQYTHLOLRCDEFIAH00775689,1,8.0,8.0,8.0,8.0,,,7.0,7.0,7.0,7.0,,
3576,TQRMNOQYTHLOLRCDEFIAH00775689,1,8.0,8.0,8.0,8.0,,,7.0,7.0,7.0,7.0,,
3577,TQRMNOQYTHLOLRCDEFIAH00775689,1,8.0,8.0,8.0,8.0,,,7.0,7.0,7.0,7.0,,
3578,TQRMNORVPHLMKSCDEFKID00714905,1,9.0,9.0,9.0,9.0,,,8.0,8.0,8.0,8.0,,
3579,TQRMNORVPHLMKSCDEFKID00714905,1,9.0,9.0,9.0,9.0,,,8.0,8.0,8.0,8.0,,
3580,TQRMNORVPHLMKSCDEFKID00714905,1,9.0,9.0,9.0,9.0,,,8.0,8.0,8.0,8.0,,
3581,TQRMNOPPRHLNKTCDEFKID00714901,1,5.0,5.0,5.0,5.0,,,4.0,4.0,4.0,4.0,,
3582,TQRMNOPPRHLNKTCDEFKID00714901,1,5.0,5.0,5.0,5.0,,,4.0,4.0,4.0,4.0,,
3583,TQRMNOPPRHLNKTCDEFKID00714901,1,5.0,5.0,5.0,5.0,,,4.0,4.0,4.0,4.0,,
3584,TQRMNOPWTHKOLOCDEFKID00776169,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3585,TQRMNOPWTHKOLOCDEFKID00776169,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3586,TQRMNOPWTHKOLOCDEFKID00776169,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3587,TQRMNOPWTHKOLOCDEFKID00776169,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3588,TQRMNOPWTHKOLOCDEFKID00776169,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3589,TQRMNOPWTHKOLOCDEFKID00776169,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3590,TQRMNOUWTHKNKNCDEHNHB00779264,1,5.0,5.0,5.0,5.0,,,4.0,4.0,4.0,4.0,,
3591,TQRMNOUWTHKNKNCDEHNHB00779264,1,5.0,5.0,5.0,5.0,,,4.0,4.0,4.0,4.0,,
3592,TQRMNOUWTHKNKNCDEHNHB00779264,1,5.0,5.0,5.0,5.0,,,4.0,4.0,4.0,4.0,,
3593,TQRMNOQYQHMMKOCDEHMHF00800948,1,2.0,2.0,,,2.0,2.0,6.0,6.0,,,6.0,6.0
3594,TQRMNOQRTHJMKPCDEHNHB00796541,1,5.0,5.0,4.0,4.0,,,6.0,6.0,6.0,6.0,,
3595,TQRMNOQRTHJMKPCDEHNHB00796541,1,5.0,5.0,4.0,4.0,,,6.0,6.0,6.0,6.0,,
3596,TQRMNOSTXHMLKUCDEHNHB00801102,1,10.0,10.0,10.0,10.0,,,8.0,8.0,8.0,8.0,,
3597,TQRMNOSTXHMLKUCDEHNHB00801102,1,10.0,10.0,10.0,10.0,,,8.0,8.0,8.0,8.0,,
3598,TQRMNOSTXHMLKUCDEHNHB00801102,1,10.0,10.0,10.0,10.0,,,8.0,8.0,8.0,8.0,,
3599,TQRMNOSTXHMLKUCDEHNHB00801102,1,10.0,10.0,10.0,10.0,,,8.0,8.0,8.0,8.0,,
3600,TQRMNOSTXHMLKUCDEHNHB00801102,1,10.0,10.0,10.0,10.0,,,8.0,8.0,8.0,8.0,,
3601,TQRMNOSRRHKOKQCDEHNHB00779050,1,5.0,5.0,5.0,5.0,,,6.0,6.0,6.0,6.0,,
3602,TQRMNOSRRHKOKQCDEHNHB00779050,1,5.0,5.0,5.0,5.0,,,6.0,6.0,6.0,6.0,,
3603,TQRMNOPWUHLMLPCDEGLDF00777821,1,3.0,3.0,,,3.0,3.0,4.0,4.0,,,4.0,4.0
3604,TQRMNOPWUHLMLPCDEGLDF00777821,1,3.0,3.0,,,3.0,3.0,4.0,4.0,,,4.0,4.0
3605,TQRMNOQVXHKNKPCDEIHJF00779644,2,8.0,8.0,,,8.0,8.0,6.0,6.0,,,6.0,6.0
3606,TQRMNOQVXHKNKPCDEIHJF00779644,2,8.0,8.0,,,8.0,8.0,6.0,6.0,,,6.0,6.0
3607,TQRMNOQVXHKNKPCDEIHJF00779644,2,8.0,8.0,,,8.0,8.0,6.0,6.0,,,6.0,6.0
3608,TQRMNOQVXHKNKPCDEIHJF00779644,2,8.0,8.0,,,8.0,8.0,6.0,6.0,,,6.0,6.0
3609,TQRMNOTRUHMMKOCDEIHJF00801536,1,4.0,4.0,,,4.0,4.0,5.0,5.0,,,5.0,5.0
3610,TQRMNOTRUHMMKOCDEIHJF00801536,1,4.0,4.0,,,4.0,4.0,5.0,5.0,,,5.0,5.0
3611,TQRMNOSURHKOKQCDEIHJF00779724,1,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0
3612,TQRMNOSURHKOKQCDEIHJF00779724,1,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0
3613,TQRMNOSURHKOKQCDEIHJF00779724,1,10.0,10.0,,,10.0,10.0,10.0,10.0,,,10.0,10.0
3614,TQRMNOQRXHLLKQCDEIHJF00718154,1,9.0,9.0,,,9.0,9.0,10.0,10.0,,,10.0,10.0
3615,TQRMNOQVRHLMKMCDEOJAH00781626,1,6.0,6.0,,,6.0,6.0,9.0,9.0,,,9.0,9.0
3616,TQRMNOPQUHLMKNCDEOJAH00720318,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3617,TQRMNOPQUHLMKNCDEOJAH00720318,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3618,TQRMNOPQUHLMKNCDEOJAH00720318,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3619,TQRMNOPQUHLMKNCDEOJAH00720318,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3620,TQRMNOPQUHLMKNCDEOJAH00720318,1,7.0,7.0,,,7.0,7.0,3.0,3.0,,,3.0,3.0
3621,TQRMNOQUUHJLTOCDEIJAH00797710,1,,,12.0,12.0,,,,,12.0,12.0,,
3622,TQRMNOQUUHJLTOCDEIJAH00797710,1,,,12.0,12.0,,,,,12.0,12.0,,
3623,TQRMNOQUUHJLTOCDEIJAH00797710,1,,,12.0,12.0,,,,,12.0,12.0,,
3624,TQRMNOQUUHJLTOCDEIJAH00797710,1,,,12.0,12.0,,,,,12.0,12.0,,
3625,TQRMNOQUUHJLTOCDEIJAH00797710,1,,,12.0,12.0,,,,,12.0,12.0,,
3626,TQRMNOPVWHMMKPCDEIJAH00801935,1,,,2.0,2.0,,,,,3.0,3.0,,
3627,TQRMNOPVWHMMKPCDEIJAH00801935,1,,,2.0,2.0,,,,,3.0,3.0,,
3628,TQRMNOQQUHKOKSCDEHLEH00778808,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
3629,TQRMNOQQUHKOKSCDEHLEH00778808,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
3630,TQRMNOQQUHKOKSCDEHLEH00778808,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
3631,TQRMNOQQUHKOKSCDEHLEH00778808,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
3632,TQRMNOTURHLOKTCDEHLEH00717378,1,2.0,2.0,,,2.0,2.0,6.0,6.0,,,6.0,6.0
3633,TQRMNORVSHMOKRCDEHLEH00800843,1,7.0,7.0,,,7.0,7.0,4.0,4.0,,,5.0,5.0
3634,TQRMNORVSHMOKRCDEHLEH00800843,1,7.0,7.0,,,7.0,7.0,4.0,4.0,,,5.0,5.0
3635,TQRMNORVSHMOKRCDEHLEH00800843,1,7.0,7.0,,,7.0,7.0,4.0,4.0,,,5.0,5.0
3636,TQRMNORVSHMOKRCDEHLEH00800843,1,7.0,7.0,,,7.0,7.0,4.0,4.0,,,5.0,5.0
3637,TQRMNOPVPHKMKTCDEHLEH00778900,1,3.0,3.0,,,3.0,3.0,4.0,4.0,,,4.0,4.0
3638,TQRMNOPVPHKMKTCDEHLEH00778900,1,3.0,3.0,,,3.0,3.0,4.0,4.0,,,4.0,4.0
3639,TQRMNORPWHJMKRCDEHLEH00797075,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3640,TQRMNORPWHJMKRCDEHLEH00797075,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3641,TQRMNORPWHJMKRCDEHLEH00797075,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3642,TQRMNORPWHJMKRCDEHLEH00797075,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3643,TQRMNORPWHJMKRCDEHLEH00797075,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
3644,TQRMNOPQTHJNKPCDEHPJB00798081,1,1.0,1.0,1.0,1.0,,,5.0,5.0,5.0,5.0,,
3645,TQRMNOQTQHJNKPCDEHPJB00798128,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3646,TQRMNOQTQHJNKPCDEHPJB00798128,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3647,TQRMNOQTQHJNKPCDEHPJB00798128,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3648,TQRMNOQTQHJNKPCDEHPJB00798128,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
3649,TQRMNORRUHLMKNCDEHPJB00717866,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
3650,TQRMNORRUHLMKNCDEHPJB00717866,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
3651,TQRMNORRUHLMKNCDEHPJB00717866,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
3652,TQRMNORRUHLMKNCDEHPJB00717866,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
3653,TQRMNOQPWHMOKSCDEHPJB00801223,1,4.0,4.0,4.0,4.0,,,1.0,1.0,1.0,1.0,,
3654,TQRMNOQPWHMOKSCDEHPJB00801223,1,4.0,4.0,4.0,4.0,,,1.0,1.0,1.0,1.0,,
3655,TQRMNOQPWHMOKSCDEHPJB00801223,1,4.0,4.0,4.0,4.0,,,1.0,1.0,1.0,1.0,,
3656,TQRMNOQPWHMOKSCDEHPJB00801223,1,4.0,4.0,4.0,4.0,,,1.0,1.0,1.0,1.0,,
3657,TQRMNOQPWHMOKSCDEHPJB00801223,1,4.0,4.0,4.0,4.0,,,1.0,1.0,1.0,1.0,,
3658,TQRMNOQPWHMOKSCDEHPJB00801223,1,4.0,4.0,4.0,4.0,,,1.0,1.0,1.0,1.0,,
3659,TQRMNOSSRHJOKNCDEOJAH00796292,1,4.0,4.0,,,4.0,4.0,8.0,8.0,,,8.0,8.0
